Full_TRT,Pop,trt,egg,tad,loc,ind,DateColl,JulDateCol,Date_Hatch,Jul_hatch,Date_AccStart,JulDate_AccStart,Age_Start,outcome,Date_death,Jul_Death,Date_metamorph,Jul_metamorph,time,Cause,MM_total,MM_tail,MM_weight,Final_date,Jul_Final,Final_SVL,Final_weight,observer,,
0-8-BOD-5,BOD,zeroeight,0,8,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,9-Aug,42956,,,42956,u,,,,,,,,,,
4-0-BOD-1,BOD,fourzero,4,0,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,17-Aug,42964.00,42964,,47.54,32.61,0.713,20-Aug,42967.00,18.6,0.441,,,
4-0-BOD-2,BOD,fourzero,4,0,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,15-Aug,42962.00,42962,,44.95,28.07,0.687,18-Aug,42965.00,19.03,0.403,,,
4-0-BOD-3,BOD,fourzero,4,0,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,14-Aug,42961.00,42961,,45.4,26.55,0.58,17-Aug,42964.00,18.19,0.341,,,
4-0-BOD-4,BOD,fourzero,4,0,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,30-Jul,42946,,,42946,n,,,,,,,,,,
4-0-BOD-5,BOD,fourzero,4,0,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,14-Aug,42961.00,42961,,44.58,26.84,0.536,16-Aug,42963.00,18.51,0.366,,,
4-0-BOD-6,BOD,fourzero,4,0,coastal,6,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,16-Aug,42963.00,42963,,44.21,26.77,0.707,19-Aug,42966.00,18.58,0.447,,,
4-0-BOD-7,BOD,fourzero,4,0,coastal,7,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,9-Aug,42956,,,42956,u,,,,,,,,,,
4-0-BOD-8,BOD,fourzero,4,0,coastal,8,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,13-Aug,42960.00,42960,,43.87,26.5,0.639,16-Aug,42963.00,17.41,0.358,,,
4-0-BOD-9,BOD,fourzero,4,0,coastal,9,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,18-Aug,42965,15-Aug,42962.00,42962,,46.57,30.86,0.667,,,,,,,
4-0-BOD-10,BOD,fourzero,4,0,coastal,10,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,12-Aug,42959.00,42959,,44.3,28.03,0.601,15-Aug,42962.00,16.98,0.345,,,
4-0-BOD-11,BOD,fourzero,4,0,coastal,11,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-0-BOD-12,BOD,fourzero,4,0,coastal,12,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-0-BOD-13,BOD,fourzero,4,0,coastal,13,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,30-Jul,42946,,,42946,n,,,,,,,,,,
4-0-BOD-14,BOD,fourzero,4,0,coastal,14,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-0-BOD-15,BOD,fourzero,4,0,coastal,15,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,13-Aug,42960.00,42960,,44.02,29.51,0.649,16-Aug,42963.00,18.15,0.36,,,
4-4-BOD-1,BOD,fourfour,4,4,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,20-Aug,42967.00,42967,,53.45,36.45,0.72,24-Aug,42971.00,19.55,0.424,,,
4-4-BOD-2,BOD,fourfour,4,4,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,16-Aug,42963.00,42963,,47.95,30.74,0.596,19-Aug,42966.00,16.65,0.338,,,
4-4-BOD-3,BOD,fourfour,4,4,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,16-Aug,42963.00,42963,,45.84,30.47,0.555,19-Aug,42966.00,16.36,0.336,,,
4-4-BOD-4,BOD,fourfour,4,4,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,14-Aug,42961.00,42961,,49.51,31.99,0.743,17-Aug,42964.00,18.04,0.416,,,
4-4-BOD-5,BOD,fourfour,4,4,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,17-Aug,42964.00,42964,,44.71,28.09,0.524,20-Aug,42967.00,16.72,0.296,,,
4-4-BOD-6,BOD,fourfour,4,4,coastal,6,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,16-Aug,42963.00,42963,,46.68,31.11,0.657,19-Aug,42966.00,18.25,0.404,,,
4-4-BOD-7,BOD,fourfour,4,4,coastal,7,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,14-Aug,42961.00,42961,,49.87,35.51,0.63,18-Aug,42965.00,18.64,0.407,,,
4-4-BOD-8,BOD,fourfour,4,4,coastal,8,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,15-Aug,42962.00,42962,,45.45,29.81,0.606,18-Aug,42965.00,17.85,0.344,,,
4-4-BOD-9,BOD,fourfour,4,4,coastal,9,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,18-Aug,42965.00,42965,,49.66,31.99,0.732,21-Aug,42968.00,19.22,0.445,,,
4-4-BOD-10,BOD,fourfour,4,4,coastal,10,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,15-Aug,42962.00,42962,,50.02,32.57,0.608,18-Aug,42965.00,18.53,0.362,,,
4-4-BOD-11,BOD,fourfour,4,4,coastal,11,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-4-BOD-12,BOD,fourfour,4,4,coastal,12,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-4-BOD-13,BOD,fourfour,4,4,coastal,13,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,17-Jul,42933,,,42933,n,,,,,,,,,,
4-4-BOD-14,BOD,fourfour,4,4,coastal,14,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,13-Aug,42960.00,42960,,50.6,32.95,0.692,16-Aug,42963.00,19.03,0.404,,,
4-4-BOD-15,BOD,fourfour,4,4,coastal,15,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-6-BOD-1,BOD,foursix,4,6,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,20-Jul,42936,,,42936,n,,,,,,,,,,
4-6-BOD-2,BOD,foursix,4,6,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,27-Aug,42974.00,42974,,47.84,32.23,0.626,31-Aug,42978.00,15.98,0.391,,,
4-6-BOD-3,BOD,foursix,4,6,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,26-Aug,42973.00,42973,,43.45,31.22,0.573,30-Aug,42977.00,15.06,0.336,,,
4-6-BOD-4,BOD,foursix,4,6,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,28-Aug,42975.00,42975,,52.45,35.28,0.845,2-Sep,42980.00,18.01,0.463,,,
4-6-BOD-5,BOD,foursix,4,6,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,23-Aug,42970.00,42970,,44.36,30.7,0.68,27-Aug,42974.00,15.05,0.353,,deformed kinked tail,
4-8-BOD-1,BOD,foureight,4,8,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,5-Aug,42952,,,42952,u,,,,,,,,,,
4-8-BOD-2,BOD,foureight,4,8,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,7-Aug,42954,,,42954,u,,,,,,,,,,
4-8-BOD-3,BOD,foureight,4,8,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,5-Aug,42952,,,42952,u,,,,,,,,,,
4-8-BOD-4,BOD,foureight,4,8,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,27-Jul,42943,,,42943,n,,,,,,,,,,
4-8-BOD-5,BOD,foureight,4,8,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,25-Jul,42941,,,42941,n,,,,,,,,,,
0-0-LH-1,LH,zerozero,0,0,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,48.5,32.19,0.661,12-Aug,42959.00,17.55,0.396,sammy,,
0-0-LH-2,LH,zerozero,0,0,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,6-Aug,42953.00,42953,,49.38,33.28,0.69,9-Aug,42956.00,17.69,0.413,sammy,,
0-0-LH-3,LH,zerozero,0,0,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,43.36,28.82,0.705,13-Aug,42960.00,18.22,0.419,sammy,,
0-0-LH-4,LH,zerozero,0,0,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,44.61,26.51,0.597,13-Aug,42960.00,17.82,0.371,sammy,deformed leg,
0-0-LH-5,LH,zerozero,0,0,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,49.7,34.46,0.783,13-Aug,42960.00,19.42,0.489,sammy,,
0-0-LH-6,LH,zerozero,0,0,coastal,6,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,44.4,30.27,0.636,13-Aug,42960.00,17.67,0.391,,,
0-0-LH-7,LH,zerozero,0,0,coastal,7,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,46.61,31.25,0.65,14-Aug,42961.00,17.07,0.406,sammy,,
0-0-LH-8,LH,zerozero,0,0,coastal,8,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,47.6,30.87,0.841,12-Aug,42959.00,19.57,0.439,sammy,,
0-0-LH-9,LH,zerozero,0,0,coastal,9,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,45.18,32.79,0.749,13-Aug,42960.00,18.85,0.451,sammy,slightly deformed leg,
0-0-LH-10,LH,zerozero,0,0,coastal,10,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,47.73,34.33,0.695,13-Aug,42960.00,18.88,0.415,sammy,deformed leg,
0-0-LH-11,LH,zerozero,0,0,coastal,11,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-0-LH-12,LH,zerozero,0,0,coastal,12,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-0-LH-13,LH,zerozero,0,0,coastal,13,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,43.31,31.22,0.717,13-Aug,42960.00,18.79,0.432,,deformed leg,
0-0-LH-14,LH,zerozero,0,0,coastal,14,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-0-LH-15,LH,zerozero,0,0,coastal,15,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,12-Aug,42959.00,42959,,50.35,32.15,0.765,15-Aug,42962.00,17.73,0.456,,,
0-4-LH-1,LH,zerofour,0,4,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,47.96,33.36,0.703,13-Aug,42960.00,18.56,0.424,sammy,slightly deformed leg,
0-4-LH-2,LH,zerofour,0,4,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,47,33.42,0.617,13-Aug,42960.00,17.34,0.373,sammy,deformed leg,
0-4-LH-3,LH,zerofour,0,4,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,50.79,37.14,0.7,13-Aug,42960.00,18.57,0.419,sammy,,
0-4-LH-4,LH,zerofour,0,4,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,46.61,31.02,0.624,10-Aug,42957.00,18.33,0.458,sammy,,
0-4-LH-5,LH,zerofour,0,4,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,48.49,34.4,0.659,12-Aug,42959.00,19.03,0.433,sammy,,
0-4-LH-6,LH,zerofour,0,4,coastal,6,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,51.2,36.35,0.685,12-Aug,42959.00,18.24,0.385,sammy,,
0-4-LH-7,LH,zerofour,0,4,coastal,7,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,52.93,38.62,0.843,12-Aug,42959.00,20.04,0.481,sammy,,
0-4-LH-8,LH,zerofour,0,4,coastal,8,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,50.61,37.11,0.65,13-Aug,42960.00,18.08,0.385,sammy,,
0-4-LH-9,LH,zerofour,0,4,coastal,9,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,14-Aug,42961,11-Aug,42958.00,42958,,47.74,34.89,0.595,,,,,sammy,,
0-4-LH-10,LH,zerofour,0,4,coastal,10,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,45.62,30,0.697,13-Aug,42960.00,18.36,0.417,sammy,,
0-4-LH-11,LH,zerofour,0,4,coastal,11,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,43.62,30.39,0.539,12-Aug,42959.00,17.35,0.352,sammy,,
0-4-LH-12,LH,zerofour,0,4,coastal,12,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-4-LH-13,LH,zerofour,0,4,coastal,13,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-4-LH-14,LH,zerofour,0,4,coastal,14,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,47.33,34.86,0.682,14-Aug,42961.00,19.2,0.411,,deformed leg,
0-4-LH-15,LH,zerofour,0,4,coastal,15,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
0-6-LH-1,LH,zerosix,0,6,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,45.53,31.29,0.576,13-Aug,42960.00,17.47,0.344,sammy,,
0-6-LH-2,LH,zerosix,0,6,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,15-Aug,42962,12-Aug,42959.00,42959,,51.89,34.93,0.776,,,,,,,
0-6-LH-3,LH,zerosix,0,6,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,13-Aug,42960.00,42960,,50.59,33.47,0.757,16-Aug,42963.00,18.41,0.421,,,
0-6-LH-4,LH,zerosix,0,6,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,13-Aug,42960.00,42960,,48.47,32.66,0.674,16-Aug,42963.00,16.87,0.37,,,
0-6-LH-5,LH,zerosix,0,6,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,15-Aug,42962,12-Aug,42959.00,42959,,49.7,33.36,0.746,,,,,,,
0-8-LH-1,LH,zeroeight,0,8,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,5-Aug,42952,,,42952,n,,,,,,,,,,
0-8-LH-2,LH,zeroeight,0,8,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,8-Aug,42955,,,42955,n,,,,,,,,,,
0-8-LH-3,LH,zeroeight,0,8,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,10-Sep,42988,,,42988,,,,,,,,,,,
0-8-LH-4,LH,zeroeight,0,8,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,15-Sep,42993,,,42993,,,,,,,,,,,
0-8-LH-5,LH,zeroeight,0,8,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,3-Sep,42981,1-Sep,42979.00,42979,u,40.74,25.42,0.718,,,,,,not sure why he died,
4-0-LH-1,LH,fourzero,4,0,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,46.31,31.55,0.664,13-Aug,42960.00,18.17,0.399,sammy,,
4-0-LH-2,LH,fourzero,4,0,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,47.71,33.01,0.742,13-Aug,42960.00,18.57,0.426,sammy,,
4-0-LH-3,LH,fourzero,4,0,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,43.19,28.34,0.607,14-Aug,42961.00,17.71,0.353,,,
4-0-LH-4,LH,fourzero,4,0,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,7-Aug,42954.00,42954,,51.68,33.72,0.761,12-Aug,42959.00,17.96,0.39,sammy,,
4-0-LH-5,LH,fourzero,4,0,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,41.52,29.79,0.678,14-Aug,42961.00,16.76,0.373,sammy,,
4-0-LH-6,LH,fourzero,4,0,coastal,6,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,44.94,29.66,0.656,14-Aug,42961.00,18.02,0.377,sammy,,
4-0-LH-7,LH,fourzero,4,0,coastal,7,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,43.25,28.96,0.624,13-Aug,42960.00,17.56,0.398,sammy,,
4-0-LH-8,LH,fourzero,4,0,coastal,8,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,47.02,31.46,0.708,13-Aug,42960.00,19.43,0.427,sammy,,
4-0-LH-9,LH,fourzero,4,0,coastal,9,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,12-Aug,42959.00,42959,,49.81,31.01,0.731,15-Aug,42962.00,18.57,0.447,,,
4-0-LH-10,LH,fourzero,4,0,coastal,10,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,49.25,31.99,0.688,12-Aug,42959.00,17.05,0.434,sammy,,
4-0-LH-11,LH,fourzero,4,0,coastal,11,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-0-LH-12,LH,fourzero,4,0,coastal,12,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-0-LH-13,LH,fourzero,4,0,coastal,13,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,49.25,31.99,0.688,12-Aug,42959.00,16.74,0.439,sammy,,
4-0-LH-14,LH,fourzero,4,0,coastal,14,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,12-Aug,42959.00,42959,,44.24,26.18,0.647,14-Aug,42961.00,19,0.421,,,
4-0-LH-15,LH,fourzero,4,0,coastal,15,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-4-LH-1,LH,fourfour,4,4,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,52.04,38,0.696,13-Aug,42960.00,17.61,0.411,sammy,,
4-4-LH-2,LH,fourfour,4,4,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,49.9,35.3,0.815,13-Aug,42960.00,19.57,0.512,,,
4-4-LH-3,LH,fourfour,4,4,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,12-Aug,42959.00,42959,,49.79,32.08,0.684,15-Aug,42962.00,19.3,0.415,,,
4-4-LH-4,LH,fourfour,4,4,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,48.22,34.81,0.688,12-Aug,42959.00,17.56,0.395,sammy,,
4-4-LH-5,LH,fourfour,4,4,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,43.39,29.26,0.673,14-Aug,42961.00,18.76,0.422,,,
4-4-LH-6,LH,fourfour,4,4,coastal,6,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,49.25,35.03,0.611,13-Aug,42960.00,18.57,0.391,sammy,,
4-4-LH-7,LH,fourfour,4,4,coastal,7,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,13-Aug,42960.00,42960,,49.26,32.65,0.6,16-Aug,42963.00,17.65,0.359,,,
4-4-LH-8,LH,fourfour,4,4,coastal,8,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,44.84,30.96,0.616,13-Aug,42960.00,17.26,0.39,sammy,,
4-4-LH-9,LH,fourfour,4,4,coastal,9,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,48.32,34.95,0.766,13-Aug,42960.00,18.6,0.469,sammy,,
4-4-LH-10,LH,fourfour,4,4,coastal,10,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,15-Aug,42962.00,42962,,48.07,30.1,0.649,17-Aug,42964.00,18.63,0.424,,,
4-4-LH-11,LH,fourfour,4,4,coastal,11,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,46.58,31.45,0.625,13-Aug,42960.00,18.62,0.403,sammy,,
4-4-LH-12,LH,fourfour,4,4,coastal,12,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-4-LH-13,LH,fourfour,4,4,coastal,13,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-4-LH-14,LH,fourfour,4,4,coastal,14,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,a,4-Aug,42951,,,42951,a,,,,,,,,,,
4-4-LH-15,LH,fourfour,4,4,coastal,15,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,11-Aug,42958.00,42958,,48.24,34.33,0.673,14-Aug,42961.00,17.43,0.419,,,
4-6-LH-1,LH,foursix,4,6,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,18-Jul,42934,,,42934,,,,,,,,,,,
4-6-LH-2,LH,foursix,4,6,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,14-Aug,42961,12-Aug,42959.00,42959,,44.63,27.25,0.61,,,,,,,
4-6-LH-3,LH,foursix,4,6,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,md,11-Aug,42958,10-Aug,42957.00,42957,,42.49,29.62,0.554,,,,,sammy,,
4-6-LH-4,LH,foursix,4,6,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,9-Aug,42956.00,42956,,44.85,27.58,0.609,12-Aug,42959.00,17.29,0.379,sammy,,
4-6-LH-5,LH,foursix,4,6,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,m,,,10-Aug,42957.00,42957,,43.63,29.64,0.619,13-Aug,42960.00,17.49,0.382,sammy,,
4-8-LH-1,LH,foureight,4,8,coastal,1,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,2-Sep,42980,,,42980,n,,,,,,,,,,
4-8-LH-2,LH,foureight,4,8,coastal,2,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,1-Sep,42979,,,42979,n,,,,,,,,,,
4-8-LH-3,LH,foureight,4,8,coastal,3,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,19-Jul,42935,,,42935,n,,,,,,,,,,
4-8-LH-4,LH,foureight,4,8,coastal,4,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,24-Jul,42940,,,42940,,,,,,,,,,,
4-8-LH-5,LH,foureight,4,8,coastal,5,3-Jul,42919.00,6/30/17,42916.00,16-Jul,42932.00,13.00,d,23-Jul,42939,,,42939,,,,,,,,,,,
