target_id	length	eff_length	est_counts	tpm
TRINITY_DN20522_c0_g2_i1	2205	1983.05	4.12639	0.116983
TRINITY_DN6360_c0_g3_i1	231	63.6496	2.53269	2.23704
TRINITY_DN24769_c0_g6_i1	241	69.5444	3	2.42519
TRINITY_DN2394_c0_g1_i3	1947	1725.05	11.3887	0.371159
TRINITY_DN2344_c0_g1_i1	682	460.738	0	0
TRINITY_DN2309_c0_g2_i1	203	47.615	0	0
TRINITY_DN2397_c0_g1_i1	935	713.049	14.0968	1.11145
TRINITY_DN2330_c0_g2_i1	991	769.049	18.8247	1.37614
TRINITY_DN4632_c0_g1_i1	230	63.1507	0	0
TRINITY_DN20247_c0_g3_i1	272	88.7416	0	0
TRINITY_DN20215_c1_g2_i1	225	60.2144	1	0.933655
TRINITY_DN902_c0_g1_i2	1493	1271.05	0	0
TRINITY_DN3029_c0_g3_i1	246	72.6243	7.6208	5.89937
TRINITY_DN3072_c0_g2_i1	338	137.053	0	0
TRINITY_DN16896_c0_g3_i1	235	66.0115	0	0
TRINITY_DN16872_c0_g1_i1	261	81.5967	3	2.06698
TRINITY_DN8512_c0_g2_i1	351	147.745	6.01184	2.2876
TRINITY_DN11255_c0_g2_i1	217	55.6677	2.00813	2.02804
TRINITY_DN22523_c0_g3_i1	796	574.287	15.5387	1.52115
TRINITY_DN22697_c0_g2_i1	249	74.5292	4	3.01731
TRINITY_DN2094_c2_g1_i4	3758	3536.05	0	0
TRINITY_DN5004_c0_g3_i1	549	329.086	4.74646	0.810861
TRINITY_DN5032_c0_g4_i1	270	87.4557	0	0
TRINITY_DN5045_c0_g3_i1	255	78.1148	1.29438	0.931569
